lambda,signal,smoothed_signal_tv_0.5_1000
5.68977e-07,0.13005,0.12973591042956464
5.69457e-07,0.129996,0.12978735302164243
5.69937e-07,0.129801,0.1298418701114411
5.70417e-07,0.129553,0.1298994631018967
5.70897e-07,0.129224,0.12996012824179098
5.71377e-07,0.128791,0.13002385437761604
5.71857e-07,0.12835,0.1300906250624537
5.72337e-07,0.127855,0.13016041632971992
5.72817e-07,0.127309,0.13023319882230056
5.73297e-07,0.126805,0.1303089355926195
5.73777e-07,0.126278,0.13038758424928776
5.74257e-07,0.125758,0.13046909478698143
5.74737e-07,0.125315,0.13055341174863924
5.75218e-07,0.124875,0.13064047208763738
5.75698e-07,0.124488,0.13073020734437374
5.76178e-07,0.124193,0.1308225415422028
5.76658e-07,0.123907,0.13091739337805505
5.77138e-07,0.123697,0.13101467415256202
5.77618e-07,0.123572,0.13111428997516042
5.78098e-07,0.123442,0.13121613972781007
5.78578e-07,0.123387,0.13132011728580936
5.79058e-07,0.123387,0.13142610951350195
5.79538e-07,0.123355,0.13153399850276706
5.80018e-07,0.123377,0.1316436595981396
5.80498e-07,0.123418,0.13175496365562392
5.80978e-07,0.123398,0.13186777509372685
5.81458e-07,0.123413,0.13198195417586525
5.81938e-07,0.123426,0.13209735508294665
5.82418e-07,0.123368,0.1322138282231871
5.82898e-07,0.123346,0.13233121832108063
5.83378e-07,0.123329,0.13244936675890606
5.83858e-07,0.123266,0.1325681096762135
5.84338e-07,0.123267,0.132687280347669
5.84818e-07,0.123317,0.1328067072865652
5.85299e-07,0.123378,0.13292621666392065
5.85779e-07,0.123555,0.13304563040900125
5.86259e-07,0.123849,0.1331647686747522
5.86739e-07,0.124227,0.1332834479279046
5.87219e-07,0.12477,0.13340148346586375
5.87699e-07,0.125487,0.1335186874886809
5.88179e-07,0.126343,0.1336348716724456
5.88659e-07,0.127373,0.13374984521523198
